PublicationId,authors,topics,publication_year,Doi
551926,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 155202549],2021,10.1136/BMJMILITARY-2021-001983
551957,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/FAMPRA/CMAB101
8590488517,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5152/TURKARCHPEDIATR.2021.21060921
25770356408,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/EUROPACE/EUAB226
34360290764,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/JTM/TAAB125
34360290891,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 86803240],2021,10.1093/HMG/DDAB231
60130094586,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 86803240],2021,10.1093/HMG/DDAB231
68720028858,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1111/BCP.15048
68720028878,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/JNCI/DJAB156
68720028879,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/JPP/RGAB127
94489832576,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/HUMREP/DEAB193
103079767966,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/JAMIA/OCAB178
120259636108,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  71924100],2021,10.1136/BCR-2021-246388
128849569873,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/EURJPC/ZWAB140
137439505405,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[ 3116431 71924100],2021,10.1056/NEJME2113200
137439505449,"['id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.1093/ALCALC/AGAB061
137439505461,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  71924100],2021,10.1093/EHJCR/YTAB326
163209309443,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/BMJOS-2021-100241
171799244156,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[162324750 175605778],2021,10.1093/SCHIZBULLOPEN/SGAB038
180389178772,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/PTJ/PZAB193
188979112747,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/WJPS-2021-000353
197569049140,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  17744445],2021,10.1136/BMJSIT-2021-000112
197569049143,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/BMJPO-2021-001266
197569049194,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/NOP/NPAB050
231928787416,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1002/IJGO.13864
249108629421,"['id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:970663200381, name:J.F. Wilkerson'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 109214941],2021,10.1103/PHYSREVC.103.015501
249108647243,"['id:111669774394, name:Eva Nordberg Karlsson'
 'id:377957629331, name:Andrius Jasilionis'
 'id:652835636296, name:Hasan Arsın']",[86803240 54355233],2021,10.3390/V13071215
249108654598,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/SLEEP/ZSAB205
266288523448,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[175605778  71924100],2021,10.5334/GH.1072
274878459016,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1016/S2352-4642(21)00283-2
274878459038,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/BJSPORTS-2021-104913
300648265060,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5152/TURKTHORACJ.2021.21060921
317828095048,"['id:472446930578, name:Kazuhiko Hara' 'id:549756390430, name:Sayaka Wada'
 'id:644245601677, name:Kyoji Onaru'
 'id:627065791804, name:Yoshinobu Unno']",[ 49040817 121332964],2021,10.1016/J.NIMA.2020.164664
317828132021,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/EJCTS/EZAB393
326418064967,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1038/S41415-021-3425-X
335008001465,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1136/RMDOPEN-2021-001884
335008003628,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5152/PCP.2021.21060921
352187868996,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[ 17744445 105639569],2021,10.1111/ALL.15059
369367738595,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/AJHP/ZXAB328
377957673084,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1128/MBIO.02491-21
377957673303,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.4045/TIDSSKR.21.0587
377957680231,"['id:1357210244870, name:Miguel Ullán' 'id:721555126163, name:C. Lacasta'
 'id:463857057299, name:C. García']",[ 9390403 41008148],2021,10.1051/EPJCONF/202125310004
386547608916,"['id:953483295004, name:Agnieszka Morzywolek'
 'id:300648343950, name:Tadeusz Kaczorowski'
 'id:566936217113, name:Anna-Karina Kaczorowska']",[185592680  89423630],2021,10.3390/IJMS22179536
412317413421,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/OEMED-2021-107960
420907347435,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/TBM/IBAB121
420907347453,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/JSPRM/SNAB001
429497280975,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1016/S2214-109X(21)00398-3
429497281035,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[105639569  71924100],2021,10.1177/02692163211041999
438087195140,"['id:592705983166, name:Dongpeng Li'
 'id:566936246742, name:Xiaoxiang Zhao' 'id:1632088169953, name:X. Kang'
 'id:274878487776, name:Linglong Chu']",[185592680  13965031],2021,10.1016/J.CHEMOSPHERE.2021.130042
438087215513,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1136/ANNRHEUMDIS-2021-221353
438087215558,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/AJH/HPAB126
446677137093,"['id:8590476623, name:Joseph Razzell Hollis'
 'id:670015431190, name:Aaron S. Burton'
 'id:420907327282, name:Sanford A. Asher']",[192562407 120665830],2021,10.1177/00037028211013368
446677151238,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[162324750 175605778],2021,10.1093/SLEEPADVANCES/ZPAB012
455267085514,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1016/J.LANWPC.2021.100274
455267085549,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/AGEING/AFAB185
463857026628,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[ 17744445 105639569],2021,10.3325/CMJ.2021.62.429
472446947809,"['id:1451699520790, name:T. Zakareishvili'
 'id:412317451535, name:Seyedali Moayedi'
 'id:60130065240, name:Pedro Zuccarello' 'id:51540189384, name:F. Carrió'
 'id:1503239148057, name:Y. Kulchitsky'
 'id:163209263484, name:E. Valdes Santurio'
 'id:1451699535419, name:P. Starovoitov']",[121332964 185544564],2021,10.1140/EPJC/S10052-021-09292-5
472446954910,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/CROCOL/OTAB058
472446954980,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.5867/MEDWAVE.2021.08.8444
481036889427,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1371/JOURNAL.PMED.1003755
489626799367,"['id:412317423620, name:Tatsuya Ogawa'
 'id:506806679826, name:Nobushige Tamura'
 'id:962073174460, name:Shinji Miki'
 'id:670015450847, name:Keiichi Tambara'
 'id:429497331675, name:Yasuhiko Terai'
 'id:575526146813, name:Shogo Nakayama'
 'id:377957718049, name:Junichiro Nishizawa'
 'id:1159641735723, name:Hiroshi Tsuneyoshi']",[164705383 126322002  71924100],2021,10.1016/J.AMJCARD.2020.12.076
489626823854,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  71924100],2021,10.7861/CLINMED.ED.21.5.2
506806692488,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/EURHEARTJ/EHAB572
515396621262,"['id:1529008929435, name:D I Glazier' 'id:858994021614, name:D P Watts'
 'id:635655737196, name:S. J. D. Kay' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal' 'id:309238158932, name:Garth M. Huber']",[121332964 185544564 109214941],2021,10.1140/EPJA/S10050-021-00521-9
515396628235,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/IJPP/RIAB059
532576495740,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/BMJGH-2021-007228
532576495746,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/HEAPRO/DAAB136
541166432252,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[175605778  71924100],2021,10.1016/J.ANNONC.2021.08.1743
541166432294,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/EURJCN/ZVAB069
541166433540,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.4102/AJLM.V10I1.1707
566936236636,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5152/BALKANMEDJ.2021.21060921
575526168397,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1136/EMERMED-2021-211953
575526168796,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[175605778  71924100],2021,10.1016/J.ANNONC.2021.08.1743
584116105142,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/RHEUMATOLOGY/KEAB640
584116105155,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.1093/OXFCLM/KGAB008
584116105196,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.3399/BJGP21X717065
592706040068,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[ 17744445 105639569],2021,10.1111/OPN.12422
609885908300,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/EBMENTAL-2021-300328
670015448809,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/PUBMED/FDAB326
687195319750,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.1093/ECCO-JCC/JJAB150
695785254171,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.1093/JAMIAOPEN/OOAB072
695785257370,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 71924100],2021,10.5543/TKDA.2021.21060921
712965098795,"['id:146029430127, name:Kee Yuan Ngiam'
 'id:395137625025, name:Brett K Beaulieu-Jones'
 'id:120259721210, name:Griffin M Weber'
 'id:25770432625, name:Martin Boeker']",[194828623  71924100],2021,10.1093/JAMIA/OCAB018
712965121609,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5334/IJIC.6218
730144992768,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/EURPUB/CKAB141
755914802253,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.29390/CJRT-2021-056
764504730082,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  17744445],2021,10.1002/VETR.875
764504731686,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[175605778  71924100],2021,10.5152/J.AOTT.2021.21060921
790274534480,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  17744445],2021,10.1212/WNL.0000000000012691
798864469831,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  17744445],2021,10.1093/PCH/PXAB075
798864469898,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[144133560 175605778],2021,10.5334/AOGH.3545
816044338497,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1136/BMJ.N1734
824634273508,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[155202549  17744445],2021,10.1177/10105395211043959
824634281956,"['id:858993963844, name:J. Gunnell' 'id:987842971362, name:Z. Galloway'
 'id:1279900868211, name:A.A. Affolder']",[ 49040817 192562407],2021,10.1088/1748-0221/16/03/P03037
824634287477,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1093/IJE/DYAB183
833224207890,"['id:206159056594, name:Lukoye Atwoli'
 'id:386547616079, name:Kirsten Patrick'
 'id:532576531850, name:Damián Vázquez'
 'id:42949672963, name:Carlos Augusto Monteiro']",[47768531 17744445],2021,10.1016/J.LANEPE.2021.100220
