PublicationId,authors,topics,publication_year,Doi
816044305078,"['id:231928826374, name:Luying Sun' 'id:240518729851, name:Xiyan Lian'
 'id:266288472986, name:Zhimei Lv' 'id:1322850486067, name:Shuxia Fu'
 'id:163209374625, name:Siyi Wanggou']",[126322002  71924100],2020,10.1016/J.CLNU.2020.10.036
841814084339,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge'
 'id:163209322942, name:Frank A. Frizelle']",[39549134 15744967],2020,10.4314/EJHS.V30I1.1
858993479030,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:970663200381, name:J.F. Wilkerson'
 'id:1288490732761, name:Majorana Collaboration'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes' 'id:1056562484488, name:M. Buuck']",[121332964  61696701 185544564],2015,10.1088/1742-6596/606/1/012005
858993867935,"['id:670015459443, name:J. Fernandez-Tejero'
 'id:575526183450, name:S. Diez' 'id:1357210244870, name:Miguel Ullán'
 'id:1236951157317, name:D. Santoyo' 'id:721555126163, name:C. Lacasta']",[ 78519656  41008148 109214941],2018,10.1088/1748-0221/13/03/T03004
858993885197,"['id:1288490701100, name:S.H. Feng' 'id:1417339790421, name:Minghao Gu'
 'id:1305670641526, name:Xiong Zuo']",[121332964 185544564],2018,10.1103/PHYSREVD.98.042001
876173354093,"['id:781684548518, name:D.J. Hamilton' 'id:919123554216, name:M. Dieterle'
 'id:1529008887256, name:F. Pheron' 'id:1614908271638, name:V. Lisin'
 'id:309238158932, name:Garth M. Huber'
 'id:781684625333, name:M. Unverzagt' 'id:1142461917942, name:I. Supek'
 'id:1571958585542, name:D. I. Sober' 'id:1614908240422, name:A. Polonski'
 'id:764504729626, name:E. Downie' 'id:1279900841826, name:M. Oberle'
 'id:1288490714815, name:V. Bekrenev' 'id:858994021614, name:D P Watts'
 'id:841814156062, name:R. Kondratiev'
 'id:1254131005814, name:Z. Marinides']",[121332964 184779094],2015,10.1016/J.PHYSLETB.2015.07.007
876173536308,"['id:1511829068521, name:B. Lehnert'
 'id:1236951107143, name:B. Caccianiga'
 'id:755914840420, name:Oleg Smirnov' 'id:1503239104746, name:G. Bellini'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:1099512199704, name:R. Tartaglia'
 'id:730145054695, name:G. Lukyanchenko']",[ 87355193 121332964 185544564],2015,10.1134/S1063779615020148
876173554001,"['id:1511829068521, name:B. Lehnert'
 'id:197569082586, name:Michele Montuschi'
 'id:1236951107143, name:B. Caccianiga'
 'id:420907385456, name:E. V. Unzhakov' 'id:1494649202701, name:G Testera'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:274878403236, name:F. Gabriele' 'id:1099512199704, name:R. Tartaglia'
 'id:1494649187005, name:C Hagner' 'id:730145054695, name:G. Lukyanchenko'
 'id:1056562490948, name:I. S. Drachnev']",[121332964   1276947 185544564],2016,10.1088/1742-6596/675/1/012036
884763617679,"['id:1563368658745, name:T Strub' 'id:781684548518, name:D.J. Hamilton'
 'id:635655737196, name:S. J. D. Kay' 'id:1614908271638, name:V. Lisin'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:764504729626, name:E. Downie' 'id:1529008929435, name:D I Glazier'
 'id:292058333867, name:Simon Gardner' 'id:858994021614, name:D P Watts'
 'id:94489777427, name:A. Neiser' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal' 'id:678605434155, name:R. Codling'
 'id:721555108563, name:S. N. Prakhov'
 'id:352187892748, name:M.I. Ferretti Bondy']",[121332964 185544564 109214941],2017,10.1103/PHYSREVLETT.118.212001
884763681344,"['id:472446930578, name:Kazuhiko Hara'
 'id:1297080616110, name:T. Tsuboyama'
 'id:532576465836, name:Yoichi Ikegami']",[ 49040817 121332964],2019,10.1016/J.NIMA.2018.05.077
884763736301,"['id:206158957580, name:Marcello Martini'
 'id:360777873683, name:F. Giudicepietro'
 ""id:489626818966, name:Luca D'Auria""]",[127313418 165205528],2019,10.3390/RS11151813
884763742165,"['id:51540165879, name:L. Bosisio' 'id:1520419039372, name:C. Irmler'
 'id:1340030381809, name:R. Thalmeier'
 'id:171799290927, name:M. De Nuccio' 'id:197569102908, name:P. Kvasnička'
 'id:120259680919, name:G. Batignani'
 'id:309238213162, name:Debashis Sahoo'
 'id:1039382675503, name:Belle-II SVD Collaboration'
 'id:807454379929, name:Hiroaki Aihara'
 'id:360777843194, name:G.N. Taylor' 'id:747324904932, name:G. Rizzo'
 'id:1073742338742, name:P. Mammini' 'id:1073742364278, name:T. Lueck'
 'id:1529008897114, name:F. Buchsteiner'
 'id:1322850519912, name:A. Martini' 'id:300648222281, name:M. Ceccanti'
 'id:919123574523, name:T. Bilka' 'id:1202591383791, name:M. Friedl'
 'id:1623498136106, name:M. Kaleta' 'id:446677141211, name:V. Bertacchi'
 'id:77309904984, name:L. Zani' 'id:1022202736071, name:Y. Onuki'
 'id:738734879708, name:F. Forti' 'id:231928734231, name:S Watanuki'
 'id:343597918395, name:T. Higuchi' 'id:781684658172, name:S.N. Mayekar'
 'id:34360310694, name:Filippo Bosi' 'id:1305670675315, name:L. Vitale'
 'id:420907380416, name:Rajeev Kumar' 'id:1640678070519, name:G. Casarosa'
 'id:51540176435, name:H. Tanigawa' 'id:523986578174, name:C. Schwanda'
 'id:1082332304728, name:C. Joo' 'id:670015494008, name:N. Dash'
 'id:249108666668, name:S. Bettarini' 'id:206158947938, name:H. Yin'
 'id:541166390804, name:T. Morii' 'id:17180438336, name:Waclaw Ostrowicz'
 'id:1606318263252, name:Z. Natkaniec' 'id:1151051732647, name:E. Paoloni'
 'id:678605426084, name:S. Bacher' 'id:1185411466862, name:L Lanceri'
 'id:446677106364, name:M. Rozanska'
 'id:1133871916904, name:J. Wiechczynski']",[121332964   9390403],2020,10.1016/J.NIMA.2019.162942
884763758010,"['id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 109214941  37914503],2020,10.1088/1742-6596/1468/1/012115
893353553793,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge']",[509550671  71924100],2017,10.7326/M17-1028
901943144660,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes']",[121332964 109214941],2015,10.1016/J.PHPRO.2014.12.014
901943622584,"['id:876173893758, name:Konrad Altenmüller'
 'id:154619354073, name:L. Papp' 'id:429497297157, name:S. Appel'
 'id:592706051715, name:S. Rottenanger' 'id:764504738157, name:B. Neumair']",[121332964 185544564],2020,10.1088/1742-6596/1342/1/012015
919123352115,"['id:1563368658745, name:T Strub' 'id:781684548518, name:D.J. Hamilton'
 'id:919123554216, name:M. Dieterle' 'id:498216822985, name:N.K. Walford'
 'id:635655737196, name:S. J. D. Kay' 'id:1614908271638, name:V. Lisin'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:1614908240422, name:A. Polonski' 'id:764504729626, name:E. Downie'
 'id:1529008929435, name:D I Glazier' 'id:1279900841826, name:M. Oberle'
 'id:292058333867, name:Simon Gardner' 'id:858994021614, name:D P Watts'
 'id:94489777427, name:A. Neiser' 'id:841814156062, name:R. Kondratiev'
 'id:1331440431870, name:Igor Danilkin' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal' 'id:721555108563, name:S. N. Prakhov'
 'id:352187892748, name:M.I. Ferretti Bondy']",[121332964 185544564 120665830],2017,10.1103/PHYSREVC.95.035208
927713286021,"['id:910533566438, name:J. Wilson' 'id:1511829046643, name:P.P. Allport'
 'id:481036831906, name:Richard French' 'id:515396678249, name:G. Casse']",[121332964 120665830  19527891],2017,10.1088/1748-0221/12/03/C03075
927713313070,"['id:1288490701100, name:S.H. Feng' 'id:1417339790421, name:Minghao Gu'
 'id:1305670641526, name:Xiong Zuo']",[121332964 185544564 109214941],2018,10.1016/J.NIMA.2017.10.024
944892858820,"['id:1511829068521, name:B. Lehnert'
 'id:1236951107143, name:B. Caccianiga'
 'id:755914840420, name:Oleg Smirnov' 'id:1503239104746, name:G. Bellini'
 'id:1030792675995, name:S. Marcocci' 'id:309238242577, name:D. Bravo'
 'id:1099512199704, name:R. Tartaglia'
 'id:730145054695, name:G. Lukyanchenko']",[121332964 185544564 109214941],2015,10.1134/S1063779615020185
944892944154,"['id:1357210244870, name:Miguel Ullán' 'id:721555126163, name:C. Lacasta'
 'id:463857057299, name:C. García' 'id:515396678249, name:G. Casse']",[127413603 119599485  24326235],2016,10.1016/J.NUCLPHYSBPS.2015.09.460
944893172948,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge']",[2522767166   71924100],2017,10.3238/ARZTEBL.2017.0401
970663024172,"['id:987842971362, name:Z. Galloway' 'id:335007990736, name:I. Mandić'
 'id:1348620307694, name:A. Seiden' 'id:146029362681, name:G. Kramberger']",[ 49040817 121332964],2018,10.1016/J.NIMA.2018.04.060
979252576664,"['id:515396686949, name:D. Yamaguchi'
 'id:472446930578, name:Kazuhiko Hara'
 'id:1073742410359, name:O. Jinnouchi' 'id:1391569982571, name:S. Kamada'
 'id:627065791804, name:Yoshinobu Unno'
 'id:532576465836, name:Yoichi Ikegami'
 'id:146029402608, name:K. Yamamura']",[ 49040817 121332964],2016,10.1016/J.NIMA.2016.04.004
979252686076,"['id:764504729626, name:E. Downie' 'id:1563368658745, name:T Strub'
 'id:1529008929435, name:D I Glazier' 'id:858994021614, name:D P Watts'
 'id:94489777427, name:A. Neiser' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:1614908271638, name:V. Lisin'
 'id:1254131005814, name:Z. Marinides'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:352187892748, name:M.I. Ferretti Bondy'
 'id:1614908240422, name:A. Polonski']",[121332964 185544564],2015,10.1088/1748-0221/10/04/T04001
979252782239,"['id:17180409555, name:J.-Y. Roussé' 'id:429497316685, name:M. Lettmann'
 'id:489626828750, name:F. Château' 'id:395137513250, name:Y. Shiga'
 'id:1468879311967, name:S. Momiyama' 'id:953483244328, name:T. Miyazaki'
 'id:25770396873, name:V. Lapoux' 'id:197568999945, name:K. Matsui'
 'id:901943687523, name:L X Chung' 'id:292058344402, name:Alain Delbart']",[121332964  61696701 184779094],2016,10.1051/EPJCONF/201610703007
979252944051,"['id:790274551803, name:M. Kaneta'
 'id:274878535359, name:Satoshi Nakamura' 'id:721555059334, name:Y. Fujii'
 'id:1537598879831, name:K. Maeda']",[121332964 109214941],2018,10.1016/J.NIMA.2017.12.076
996432613497,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:970663200381, name:J.F. Wilkerson'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes']",[121332964 185544564 109214941],2015,10.1016/J.NUCLPHYSBPS.2015.06.019
996432842363,"['id:1563368658745, name:T Strub' 'id:919123554216, name:M. Dieterle'
 'id:498216822985, name:N.K. Walford' 'id:635655737196, name:S. J. D. Kay'
 'id:1614908271638, name:V. Lisin' 'id:876173864458, name:A. Braghieri'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:1614908240422, name:A. Polonski' 'id:764504729626, name:E. Downie'
 'id:1529008929435, name:D I Glazier' 'id:1279900841826, name:M. Oberle'
 'id:858994021614, name:D P Watts' 'id:94489777427, name:A. Neiser'
 'id:833224177629, name:P P Martel' 'id:841814156062, name:R. Kondratiev'
 'id:111669734024, name:D Paudyal' 'id:678605427926, name:F. Afzal']",[121332964 185544564],2018,10.1016/J.PHYSLETB.2018.10.006
1005022701315,"['id:1563368658745, name:T Strub' 'id:781684548518, name:D.J. Hamilton'
 'id:919123554216, name:M. Dieterle' 'id:498216822985, name:N.K. Walford'
 'id:635655737196, name:S. J. D. Kay' 'id:1614908271638, name:V. Lisin'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:1614908240422, name:A. Polonski' 'id:764504729626, name:E. Downie'
 'id:1529008929435, name:D I Glazier' 'id:1279900841826, name:M. Oberle'
 'id:292058333867, name:Simon Gardner' 'id:858994021614, name:D P Watts'
 'id:94489777427, name:A. Neiser' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal']",[121332964 185544564 184779094],2017,10.1103/PHYSREVC.95.055201
1005022769070,"['id:472446930578, name:Kazuhiko Hara'
 'id:1297080616110, name:T. Tsuboyama'
 'id:532576465836, name:Yoichi Ikegami']",[121332964 120665830],2019,10.1016/J.NIMA.2018.06.075
1005022844218,"['id:764504729626, name:E. Downie' 'id:1563368658745, name:T Strub'
 'id:498216822985, name:N.K. Walford'
 'id:292058333867, name:Simon Gardner' 'id:858994021614, name:D P Watts'
 'id:635655737196, name:S. J. D. Kay' 'id:833224177629, name:P P Martel'
 'id:111669734024, name:D Paudyal' 'id:678605427926, name:F. Afzal'
 'id:309238158932, name:Garth M. Huber'
 'id:721555108563, name:S. N. Prakhov']",[121332964 185544564],2020,10.1103/PHYSREVLETT.124.132001
1013612772474,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge'
 'id:163209322942, name:Frank A. Frizelle']",[509550671  15744967],2020,10.1016/S0140-6736(20)30187-2
1022202589870,"['id:867583935975, name:A. Gillibert' 'id:429497316685, name:M. Lettmann'
 'id:395137513250, name:Y. Shiga' 'id:1468879311967, name:S. Momiyama'
 'id:1219771249663, name:M.L. Cortés' 'id:25770396873, name:V. Lapoux'
 'id:197568999945, name:K. Matsui' 'id:292058344402, name:Alain Delbart'
 'id:1133871876862, name:J.-Y. Roussé' 'id:1417339804680, name:I. Stefan'
 'id:798864434338, name:L. X. Chung']",[121332964 115704247 184779094],2017,10.1016/J.PHYSLETB.2017.09.001
1022202712636,"['id:17180409555, name:J.-Y. Roussé' 'id:429497316685, name:M. Lettmann'
 'id:489626828750, name:F. Château' 'id:395137513250, name:Y. Shiga'
 'id:1468879311967, name:S. Momiyama' 'id:25770396873, name:V. Lapoux']",[121332964 185544564],2020,10.1103/PHYSREVC.101.034314
1039382574567,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge'
 'id:163209322942, name:Frank A. Frizelle']",[509550671  15744967],2020,10.3346/JKMS.2020.35.E39
1065152058969,"['id:1511829068521, name:B. Lehnert' 'id:1030792675995, name:S. Marcocci'
 'id:309238242577, name:D. Bravo' 'id:730145054695, name:G. Lukyanchenko'
 'id:120259663826, name:S Davini']",[121332964 185544564 109214941],2015,10.1016/J.PHPRO.2014.12.115
1065152265771,"['id:1288490701100, name:S.H. Feng' 'id:764504712292, name:B. Gao'
 'id:773094627889, name:Y.X. Bai' 'id:1417339790421, name:Minghao Gu'
 'id:1305670641526, name:Xiong Zuo']",[121332964 120665830],2018,10.1016/J.NIMA.2017.09.041
1073742078784,"['id:764504729626, name:E. Downie'
 'id:498216830546, name:Pauline Hall Barrientos'
 'id:1529008929435, name:D I Glazier'
 'id:781684548518, name:D.J. Hamilton' 'id:1563368658745, name:T Strub'
 'id:858994021614, name:D P Watts' 'id:1614908271638, name:V. Lisin'
 'id:841814156062, name:R. Kondratiev'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:721555108563, name:S. N. Prakhov'
 'id:1614908240422, name:A. Polonski']",[121332964 185544564 109214941],2016,10.1103/PHYSREVC.93.055209
1090921847625,"['id:206158957580, name:Marcello Martini'
 'id:360777873683, name:F. Giudicepietro'
 ""id:489626818966, name:Luca D'Auria""]",[127313418 165205528],2015,10.1007/S00024-015-1190-Y
1090922069437,"['id:755914786301, name:A.S. Barabash' 'id:730144966089, name:R. Henning'
 'id:970663200381, name:J.F. Wilkerson' 'id:214748879864, name:J Myslik'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:1340030382486, name:C Dunagan'
 'id:987843024183, name:S. I. Konovalov'
 'id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:1159641686495, name:P.-H. Chu'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:60130093551, name:R. Massarczyk' 'id:627065722236, name:B R White']",[121332964 185544564],2018,10.1016/J.NIMA.2017.09.036
1090922203002,"['id:1005022856069, name:V. Latonova' 'id:858993963844, name:J. Gunnell'
 'id:472446930578, name:Kazuhiko Hara' 'id:1133871863960, name:S.D. Worm'
 'id:1511829046643, name:P.P. Allport' 'id:549756390430, name:Sayaka Wada'
 'id:1159641762785, name:S. Pyatt' 'id:721555126163, name:C. Lacasta'
 'id:644245601677, name:Kyoji Onaru'
 'id:1305670667369, name:M. Mikestikova'
 'id:163209304139, name:C. Helling' 'id:352187825414, name:I. Mandić']",[ 49040817 121332964],2020,10.1016/J.NIMA.2020.164422
1108101981330,"['id:1563368658745, name:T Strub' 'id:919123554216, name:M. Dieterle'
 'id:498216822985, name:N.K. Walford' 'id:635655737196, name:S. J. D. Kay'
 'id:1614908271638, name:V. Lisin' 'id:309238158932, name:Garth M. Huber'
 'id:1142461917942, name:I. Supek' 'id:1614908240422, name:A. Polonski'
 'id:764504729626, name:E. Downie' 'id:1529008929435, name:D I Glazier'
 'id:1279900841826, name:M. Oberle' 'id:292058333867, name:Simon Gardner'
 'id:601295990618, name:C. B. Hamill' 'id:94489777427, name:A. Neiser'
 'id:858994021614, name:D P Watts' 'id:833224177629, name:P P Martel'
 'id:841814156062, name:R. Kondratiev' 'id:111669734024, name:D Paudyal'
 'id:678605427926, name:F. Afzal' 'id:721555108563, name:S. N. Prakhov'
 'id:352187892748, name:M.I. Ferretti Bondy']",[121332964 105795698],2018,10.1103/PHYSREVC.97.065203
1116691927758,"['id:962073229912, name:E. Rossi' 'id:1005022856069, name:V. Latonova'
 'id:1099512124753, name:C. Solaz' 'id:549756390430, name:Sayaka Wada'
 'id:1271310858134, name:L.B.A.H. Hommels'
 'id:721555126163, name:C. Lacasta' 'id:463857057299, name:C. García'
 'id:1305670667369, name:M. Mikestikova'
 'id:1279900868211, name:A.A. Affolder' 'id:352187825414, name:I. Mandić']",[121332964 120665830],2019,10.1016/J.NIMA.2018.10.007
1125281622128,"['id:764504729626, name:E. Downie' 'id:781684548518, name:D.J. Hamilton'
 'id:1529008929435, name:D I Glazier' 'id:1288490714815, name:V. Bekrenev'
 'id:858994021614, name:D P Watts' 'id:1529008887256, name:F. Pheron'
 'id:1614908271638, name:V. Lisin' 'id:841814156062, name:R. Kondratiev'
 'id:1254131005814, name:Z. Marinides' 'id:1142461917942, name:I. Supek'
 'id:678605434155, name:R. Codling' 'id:721555108563, name:S. N. Prakhov'
 'id:1614908240422, name:A. Polonski']",[121332964 185544564 109214941],2015,10.1103/PHYSREVC.91.045207
1125281687283,"['id:781684548518, name:D.J. Hamilton' 'id:1357210175361, name:Z. Ye'
 'id:970663148785, name:Tanja Horn' 'id:309238158932, name:Garth M. Huber']",[121332964 185544564],2015,10.1103/PHYSREVLETT.115.152001
1133871876749,"['id:670015459443, name:J. Fernandez-Tejero'
 'id:1511829046643, name:P.P. Allport'
 'id:1357210244870, name:Miguel Ullán'
 'id:627065791804, name:Yoshinobu Unno']",[121332964   9390403],2020,10.1016/J.NIMA.2020.164521
1151051445411,"['id:395137513250, name:Y. Shiga' 'id:25770396873, name:V. Lapoux'
 'id:197568999945, name:K. Matsui']",[121332964 185544564 184779094],2015,10.1016/J.PHYSLETB.2015.03.018
1151051639867,"['id:472446930578, name:Kazuhiko Hara'
 'id:1297080616110, name:T. Tsuboyama'
 'id:1013612862701, name:Ryutaro Nishimura'
 'id:532576465836, name:Yoichi Ikegami']",[192562407 120665830],2018,10.1088/1748-0221/13/02/C02005
1168231476376,"['id:919123574523, name:T. Bilka' 'id:1151051732647, name:E. Paoloni'
 'id:197569102908, name:P. Kvasnička' 'id:1640678070519, name:G. Casarosa']",[ 11413529 121332964 109214941],2017,10.1051/EPJCONF/201715000007
1168231595127,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge'
 'id:163209322942, name:Frank A. Frizelle']",[509550671  71924100],2020,10.3238/ARZTEBL.2020.0061
1168231611064,"['id:429497316685, name:M. Lettmann' 'id:489626828750, name:F. Château'
 'id:395137513250, name:Y. Shiga' 'id:1468879311967, name:S. Momiyama'
 'id:1219771249663, name:M.L. Cortés' 'id:25770396873, name:V. Lapoux'
 'id:1133871876862, name:J.-Y. Roussé']",[121332964 185544564],2020,10.1103/PHYSREVLETT.125.012501
1176821499048,"['id:755914786301, name:A.S. Barabash'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1159641686495, name:P.-H. Chu' 'id:970663200381, name:J.F. Wilkerson'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 114614502],2019,10.1103/PHYSREVC.99.065501
1185411228986,"['id:1563368658745, name:T Strub' 'id:781684548518, name:D.J. Hamilton'
 'id:919123554216, name:M. Dieterle' 'id:498216822985, name:N.K. Walford'
 'id:635655737196, name:S. J. D. Kay' 'id:1614908271638, name:V. Lisin'
 'id:309238158932, name:Garth M. Huber' 'id:1142461917942, name:I. Supek'
 'id:1614908240422, name:A. Polonski' 'id:764504729626, name:E. Downie'
 'id:1529008929435, name:D I Glazier' 'id:1279900841826, name:M. Oberle'
 'id:292058333867, name:Simon Gardner' 'id:858994021614, name:D P Watts'
 'id:94489777427, name:A. Neiser' 'id:841814156062, name:R. Kondratiev'
 'id:111669734024, name:D Paudyal' 'id:678605427926, name:F. Afzal']",[121332964 185544564],2016,10.1103/PHYSREVLETT.117.132502
1185411402414,"['id:1271310858134, name:L.B.A.H. Hommels'
 'id:627065791804, name:Yoshinobu Unno'
 'id:1279900868211, name:A.A. Affolder']",[121332964 120665830],2019,10.1016/J.NIMA.2018.08.122
1194001021968,"['id:764504729626, name:E. Downie' 'id:781684548518, name:D.J. Hamilton'
 'id:1529008929435, name:D I Glazier' 'id:1563368658745, name:T Strub'
 'id:214748918399, name:Pauline Hall Barrientos'
 'id:833224177629, name:P P Martel' 'id:841814156062, name:R. Kondratiev'
 'id:1614908271638, name:V. Lisin' 'id:309238158932, name:Garth M. Huber'
 'id:781684625333, name:M. Unverzagt' 'id:1142461917942, name:I. Supek'
 'id:721555108563, name:S. N. Prakhov'
 'id:1614908240422, name:A. Polonski']",[121332964 185544564],2015,10.1103/PHYSREVLETT.114.112501
1202590884409,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:1159641686495, name:P.-H. Chu'
 'id:970663200381, name:J.F. Wilkerson'
 'id:446677101812, name:Isaac J. Arnquist'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes'
 'id:326418083625, name:T. Gilliss' 'id:60130093551, name:R. Massarczyk']",[121332964 185544564],2016,10.1016/J.NIMA.2016.04.070
1202591210871,"['id:429497316685, name:M. Lettmann' 'id:489626828750, name:F. Château'
 'id:1468879311967, name:S. Momiyama' 'id:1219771249663, name:M.L. Cortés'
 'id:25770396873, name:V. Lapoux' 'id:1133871876862, name:J.-Y. Roussé'
 'id:1417339804680, name:I. Stefan' 'id:867583935975, name:A. Gillibert'
 'id:292058344402, name:Alain Delbart']",[121332964 184779094],2017,10.1103/PHYSREVLETT.118.242501
1211181215610,"['id:420907385456, name:E. V. Unzhakov'
 'id:678605389124, name:I. Lomskaya'
 'id:1056562490948, name:I. S. Drachnev']",[121332964 185544564],2018,10.1134/S0021364018200067
1211181287047,"['id:858993963844, name:J. Gunnell' 'id:987842971362, name:Z. Galloway'
 'id:1099512124753, name:C. Solaz' 'id:1511829046643, name:P.P. Allport'
 'id:1159641762785, name:S. Pyatt' 'id:395137560825, name:E. J. Staats'
 'id:721555126163, name:C. Lacasta' 'id:1279900868211, name:A.A. Affolder']",[121332964  44154836],2020,10.1016/J.NIMA.2020.164402
1219771068813,"['id:635655697657, name:Astrid James'
 'id:240518737946, name:Laragh Gollogly'
 'id:326418070679, name:Christopher Baethge']",[108827166  71924100],2017,10.1001/JAMA.2017.6514
1228360686431,"['id:1477469340278, name:R G H Robertson'
 'id:1219771280085, name:F. T. Avignone'
 'id:730144966089, name:R. Henning' 'id:1443109554573, name:J. Rager'
 'id:1305670564374, name:I S Guinn' 'id:970663200381, name:J.F. Wilkerson'
 'id:1288490732761, name:Majorana Collaboration'
 'id:1305670640363, name:Susanne Mertens'
 'id:1374390031044, name:Richard Kouzes' 'id:1056562484488, name:M. Buuck']",[121332964 109214941],2015,10.1088/1742-6596/606/1/012004
1236950680507,"['id:781684548518, name:D.J. Hamilton'
 'id:292058333867, name:Simon Gardner'
 'id:1331440430846, name:Andreas J. H. Reiter']",[121332964 184779094],2015,10.1140/EPJA/I2015-15123-Y
1236951103974,"['id:180389124505, name:Eric M. Ek'
 'id:910533596932, name:Jonathan H. Kawamura'
 'id:738734943330, name:Troelz Denver'
 'id:747324850364, name:Patrick L. Meras'
 'id:128849532082, name:Gary Doran'
 'id:738734924792, name:Michael M. Tice'
 'id:231928815452, name:Scott Davidoff'
 'id:944893322257, name:Payam Zamani' 'id:300648320803, name:D. Flannery']",[62649853],2020,10.1007/S11214-020-00767-7
1245541026894,"['id:377957743798, name:Sébastien Cossin'
 'id:781684685480, name:Julien Champ'
 'id:798864411566, name:Elisa Salamanca'
 'id:146029430127, name:Kee Yuan Ngiam'
 'id:180389208518, name:Romain Griffier'
 'id:42950296600, name:Alexandre Gramfort'
 'id:747324828509, name:Douglas Murad'
 'id:25770228144, name:Christian Haverkamp'
 'id:120259721210, name:Griffin M Weber'
 'id:25770432625, name:Martin Boeker'
 'id:403727448358, name:Katie Kirchoff' 'id:352187892030, name:S. Breant'
 'id:317828125791, name:O. Grisel' 'id:309238269371, name:JILL-JÊNN VIE'
 'id:309238221625, name:Guillaume Lemaître'
 'id:1649267954187, name:Arnaud Serret-Larmande'
 'id:154619364836, name:Detlef Kraska'
 'id:395137625025, name:Brett K Beaulieu-Jones'
 'id:953483322074, name:Arnaud Sandrin']",[2522767166],2020,10.1038/S41746-020-00308-0
